,Date_x,HostTimestamp,NodeName,NodeTimestamp_x,RawData_x,X (mGa),Y (mGa),Z (mGa),Date_y,NodeTimestamp_y,RawData_y,X (mg),Y (mg),Z (mg),Date,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),move_type
0,24/07/2020 15:02:01.570,1713796,AM1V310 @395930,219335,24FF25FED6FF,-220.0,-475.0,-42.0,24/07/2020 15:02:01.570,219335.0,9600EEFE1404,150.0,-274.0,1044.0,24/07/2020 15:02:01.570,219335.0,DFFFC5FFB5FD,-3.3,-5.9,-58.7,R
1,24/07/2020 15:02:01.631,1713846,AM1V310 @395930,219341,0DFF28FEDBFF,-243.0,-472.0,-37.0,24/07/2020 15:02:01.631,219341.0,0C01D1FE4C04,268.0,-303.0,1100.0,24/07/2020 15:02:01.631,219341.0,3DFF1700A7FD,-19.5,2.3,-60.1,R
2,24/07/2020 15:02:01.690,1713906,AM1V310 @395930,219347,FDFE2EFED3FF,-259.0,-466.0,-45.0,24/07/2020 15:02:01.690,219347.0,A00014FF2404,160.0,-236.0,1060.0,24/07/2020 15:02:01.690,219347.0,89FE640083FD,-37.5,10.0,-63.7,R
3,24/07/2020 15:02:01.720,1713936,AM1V310 @395930,219353,D9FE34FECFFF,-295.0,-460.0,-49.0,24/07/2020 15:02:01.720,219353.0,790002FF8303,121.0,-254.0,899.0,24/07/2020 15:02:01.720,219353.0,A3FE5EFFB5FD,-34.9,-16.2,-58.7,R
4,24/07/2020 15:02:01.781,1713996,AM1V310 @395930,219360,D1FE34FECFFF,-303.0,-460.0,-49.0,24/07/2020 15:02:01.781,219360.0,C50087FFA003,197.0,-121.0,928.0,24/07/2020 15:02:01.781,219360.0,22FF07FFDFFD,-22.2,-24.9,-54.5,R
5,24/07/2020 15:02:01.841,1714056,AM1V310 @395930,219366,C1FE3BFECFFF,-319.0,-453.0,-49.0,24/07/2020 15:02:01.841,219366.0,6500BDFF6403,101.0,-67.0,868.0,24/07/2020 15:02:01.781,219360.0,22FF07FFDFFD,-22.2,-24.9,-54.5,R
6,24/07/2020 15:02:01.869,1714084,AM1V310 @395930,219372,ACFE4AFED9FF,-340.0,-438.0,-39.0,24/07/2020 15:02:01.869,219372.0,BE00E8FF9703,190.0,-24.0,919.0,24/07/2020 15:02:01.869,219372.0,58FF70FF01FE,-16.8,-14.4,-51.1,R
7,24/07/2020 15:02:01.931,1714146,AM1V310 @395930,219378,9DFE47FEDEFF,-355.0,-441.0,-34.0,24/07/2020 15:02:01.931,219378.0,DB001D007E03,219.0,29.0,894.0,24/07/2020 15:02:01.931,219378.0,ACFF39FF51FE,-8.4,-19.9,-43.1,R
8,24/07/2020 15:02:01.991,1714206,AM1V310 @395930,219385,97FE3BFEE1FF,-361.0,-453.0,-31.0,24/07/2020 15:02:01.991,219385.0,800147008203,384.0,71.0,898.0,24/07/2020 15:02:01.991,219385.0,C6FF68FFCAFE,-5.8,-15.2,-31.0,R
9,24/07/2020 15:02:02.019,1714234,AM1V310 @395930,219391,85FE4CFEE5FF,-379.0,-436.0,-27.0,24/07/2020 15:02:02.019,219391.0,AA013600B103,426.0,54.0,945.0,24/07/2020 15:02:02.019,219391.0,6EFF44005DFF,-14.6,6.8,-16.3,R
10,24/07/2020 15:02:02.081,1714296,AM1V310 @395930,219397,8CFE49FED9FF,-372.0,-439.0,-39.0,24/07/2020 15:02:02.081,219397.0,6F01F8FFB003,367.0,-8.0,944.0,24/07/2020 15:02:02.081,219397.0,B7FF2800EEFF,-7.3,4.0,-1.8,R
11,24/07/2020 15:02:02.141,1714356,AM1V310 @395930,219403,8CFE47FED9FF,-372.0,-441.0,-39.0,24/07/2020 15:02:02.141,219403.0,6E01CCFFCC03,366.0,-52.0,972.0,24/07/2020 15:02:02.141,219403.0,CDFF08005800,-5.1,0.8,8.8,R
12,24/07/2020 15:02:02.169,1714384,AM1V310 @395930,219410,97FE43FEDCFF,-361.0,-445.0,-36.0,24/07/2020 15:02:02.169,219410.0,370178FFD403,311.0,-136.0,980.0,24/07/2020 15:02:02.169,219410.0,F2FFEBFF9C00,-1.4,-2.1,15.6,R
13,24/07/2020 15:02:02.230,1714445,AM1V310 @395930,219416,91FE43FEDCFF,-367.0,-445.0,-36.0,24/07/2020 15:02:02.230,219416.0,310167FFDF03,305.0,-153.0,991.0,24/07/2020 15:02:02.230,219416.0,0100CFFFA300,0.1,-4.9,16.3,R
14,24/07/2020 15:02:02.291,1714506,AM1V310 @395930,219422,9DFE3EFEE2FF,-355.0,-450.0,-30.0,24/07/2020 15:02:02.230,219416.0,310167FFDF03,305.0,-153.0,991.0,24/07/2020 15:02:02.291,219422.0,CFFFD6FF9500,-4.9,-4.2,14.9,R
15,24/07/2020 15:02:02.320,1714534,AM1V310 @395930,219428,A0FE3EFEDBFF,-352.0,-450.0,-37.0,24/07/2020 15:02:02.319,219428.0,1F01F6FE7C03,287.0,-266.0,892.0,24/07/2020 15:02:02.319,219428.0,ADFF1E009C00,-8.3,3.0,15.6,R
16,24/07/2020 15:02:02.382,1714597,AM1V310 @395930,219435,A3FE40FED5FF,-349.0,-448.0,-43.0,24/07/2020 15:02:02.382,219435.0,F600D0FE6E03,246.0,-304.0,878.0,24/07/2020 15:02:02.382,219435.0,DDFFF9FF8800,-3.5,-0.7,13.6,R
17,24/07/2020 15:02:02.441,1714657,AM1V310 @395930,219441,A4FE3DFED9FF,-348.0,-451.0,-39.0,24/07/2020 15:02:02.441,219441.0,E100DFFE8203,225.0,-289.0,898.0,24/07/2020 15:02:02.441,219441.0,3300B9FF5400,5.1,-7.1,8.4,R
18,24/07/2020 15:02:02.473,1714688,AM1V310 @395930,219447,9EFE41FEDFFF,-354.0,-447.0,-33.0,24/07/2020 15:02:02.473,219447.0,1301FAFEA403,275.0,-262.0,932.0,24/07/2020 15:02:02.473,219447.0,4800CFFF1700,7.2,-4.9,2.3,R
19,24/07/2020 15:02:02.530,1714745,AM1V310 @395930,219453,ACFE40FEDCFF,-340.0,-448.0,-36.0,24/07/2020 15:02:02.530,219453.0,270101FFA903,295.0,-255.0,937.0,24/07/2020 15:02:02.530,219453.0,3300E2FF0200,5.1,-3.0,0.2,R
20,24/07/2020 15:02:02.591,1714806,AM1V310 @395930,219460,A3FE3AFEE1FF,-349.0,-454.0,-31.0,24/07/2020 15:02:02.591,219460.0,1D0115FFBB03,285.0,-235.0,955.0,24/07/2020 15:02:02.591,219460.0,1C00FCFF0300,2.8,-0.4,0.3,R
21,24/07/2020 15:02:02.619,1714834,AM1V310 @395930,219466,A3FE3DFEDBFF,-349.0,-451.0,-37.0,24/07/2020 15:02:02.619,219466.0,2D0135FFC603,301.0,-203.0,966.0,24/07/2020 15:02:02.619,219466.0,1100F5FFEEFF,1.7,-1.1,-1.8,R
22,24/07/2020 15:02:02.681,1714896,AM1V310 @395930,219472,A0FE3BFEDBFF,-352.0,-453.0,-37.0,24/07/2020 15:02:02.681,219472.0,34012EFFA703,308.0,-210.0,935.0,24/07/2020 15:02:02.681,219472.0,F4FF0500FCFF,-1.2,0.5,-0.4,R
23,24/07/2020 15:02:02.741,1714956,AM1V310 @395930,219478,98FE3BFED6FF,-360.0,-453.0,-42.0,24/07/2020 15:02:02.741,219478.0,340130FFA903,308.0,-208.0,937.0,24/07/2020 15:02:02.741,219478.0,1000EBFFFEFF,1.6,-2.1,-0.2,R
24,24/07/2020 15:02:02.771,1714986,AM1V310 @395930,219485,A0FE3BFEDCFF,-352.0,-453.0,-36.0,24/07/2020 15:02:02.771,219485.0,350126FF9903,309.0,-218.0,921.0,24/07/2020 15:02:02.771,219485.0,2600DBFFF9FF,3.8,-3.7,-0.7,R
25,24/07/2020 15:02:02.830,1715046,AM1V310 @395930,219491,A1FE3BFEDBFF,-351.0,-453.0,-37.0,24/07/2020 15:02:02.830,219491.0,520137FF9E03,338.0,-201.0,926.0,24/07/2020 15:02:02.830,219491.0,3900F1FFD4FF,5.7,-1.5,-4.4,R
26,24/07/2020 15:02:02.891,1715106,AM1V310 @395930,219497,9EFE40FEE1FF,-354.0,-448.0,-31.0,24/07/2020 15:02:02.891,219497.0,5D013FFFAA03,349.0,-193.0,938.0,24/07/2020 15:02:02.891,219497.0,4500DDFFE2FF,6.9,-3.5,-3.0,R
27,24/07/2020 15:02:02.919,1715134,AM1V310 @395930,219503,A0FE38FEE2FF,-352.0,-456.0,-30.0,24/07/2020 15:02:02.919,219503.0,540144FFB503,340.0,-188.0,949.0,24/07/2020 15:02:02.919,219503.0,2800E6FFFFFF,4.0,-2.6,-0.1,R
28,24/07/2020 15:02:02.981,1715196,AM1V310 @395930,219510,98FE3AFEE1FF,-360.0,-454.0,-31.0,24/07/2020 15:02:02.981,219510.0,4B014AFFAF03,331.0,-182.0,943.0,24/07/2020 15:02:02.981,219510.0,FCFF08001900,-0.4,0.8,2.5,R
29,24/07/2020 15:02:03.158,1715373,AM1V310 @395930,219528,97FE3BFEE5FF,-361.0,-453.0,-27.0,24/07/2020 15:02:03.158,219522.0,38013BFFB603,312.0,-197.0,950.0,24/07/2020 15:02:03.158,219516.0,F0FF0C002A00,-1.6,1.2,4.2,R
30,24/07/2020 15:02:03.158,1715373,AM1V310 @395930,219516,98FE3BFEE7FF,-360.0,-453.0,-25.0,24/07/2020 15:02:03.158,219522.0,38013BFFB603,312.0,-197.0,950.0,24/07/2020 15:02:03.158,219516.0,F0FF0C002A00,-1.6,1.2,4.2,R
31,24/07/2020 15:02:03.158,1715373,AM1V310 @395930,219522,95FE40FEE1FF,-363.0,-448.0,-31.0,24/07/2020 15:02:03.158,219522.0,38013BFFB603,312.0,-197.0,950.0,24/07/2020 15:02:03.158,219516.0,F0FF0C002A00,-1.6,1.2,4.2,R
32,24/07/2020 15:02:03.267,1715482,AM1V310 @395930,219535,A0FE3DFEDFFF,-352.0,-451.0,-33.0,24/07/2020 15:02:03.267,219535.0,49012EFFB203,329.0,-210.0,946.0,24/07/2020 15:02:03.267,219541.0,F8FFFAFF1C00,-0.8,-0.6,2.8,R
33,24/07/2020 15:02:03.267,1715482,AM1V310 @395930,219541,9AFE46FEE1FF,-358.0,-442.0,-31.0,24/07/2020 15:02:03.267,219535.0,49012EFFB203,329.0,-210.0,946.0,24/07/2020 15:02:03.267,219541.0,F8FFFAFF1C00,-0.8,-0.6,2.8,R
34,24/07/2020 15:02:03.282,1715497,AM1V310 @395930,219547,A0FE3EFEE4FF,-352.0,-450.0,-28.0,24/07/2020 15:02:03.282,219547.0,51013BFFCB03,337.0,-197.0,971.0,24/07/2020 15:02:03.282,219547.0,EFFF0C001800,-1.7,1.2,2.4,R
35,24/07/2020 15:02:03.341,1715556,AM1V310 @395930,219553,A1FE3AFEDBFF,-351.0,-454.0,-37.0,24/07/2020 15:02:03.341,219553.0,2C0128FFAB03,300.0,-216.0,939.0,24/07/2020 15:02:03.341,219553.0,DDFF04001C00,-3.5,0.4,2.8,R
36,24/07/2020 15:02:03.370,1715585,AM1V310 @395930,219560,9DFE43FED5FF,-355.0,-445.0,-43.0,24/07/2020 15:02:03.370,219560.0,34012BFF8903,308.0,-213.0,905.0,24/07/2020 15:02:03.370,219560.0,DFFF0B001200,-3.3,1.1,1.8,R
37,24/07/2020 15:02:03.431,1715646,AM1V310 @395930,219566,A9FE3BFEDEFF,-343.0,-453.0,-34.0,24/07/2020 15:02:03.431,219566.0,25011DFF8303,293.0,-227.0,899.0,24/07/2020 15:02:03.431,219566.0,E8FF27002000,-2.4,3.9,3.2,R
38,24/07/2020 15:02:03.491,1715706,AM1V310 @395930,219572,9DFE47FEE5FF,-355.0,-441.0,-27.0,24/07/2020 15:02:03.491,219572.0,1F012EFFA903,287.0,-210.0,937.0,24/07/2020 15:02:03.491,219572.0,250017001400,3.7,2.3,2.0,R
39,24/07/2020 15:02:03.520,1715735,AM1V310 @395930,219578,A0FE35FEDBFF,-352.0,-459.0,-37.0,24/07/2020 15:02:03.520,219578.0,370134FFBA03,311.0,-204.0,954.0,24/07/2020 15:02:03.520,219578.0,37000F001200,5.5,1.5,1.8,R
40,24/07/2020 15:02:03.641,1715856,AM1V310 @395930,219585,A4FE3AFEDFFF,-348.0,-454.0,-33.0,24/07/2020 15:02:03.641,219585.0,370139FFC503,311.0,-199.0,965.0,24/07/2020 15:02:03.641,219585.0,350004001600,5.3,0.4,2.2,R
41,24/07/2020 15:02:03.662,1715876,AM1V310 @395930,219591,A3FE38FED8FF,-349.0,-456.0,-40.0,24/07/2020 15:02:03.662,219591.0,560140FFC803,342.0,-192.0,968.0,24/07/2020 15:02:03.662,219591.0,170012002100,2.3,1.8,3.3,R
42,24/07/2020 15:02:03.673,1715888,AM1V310 @395930,219597,9DFE46FED6FF,-355.0,-442.0,-42.0,24/07/2020 15:02:03.673,219597.0,220139FFCD03,290.0,-199.0,973.0,24/07/2020 15:02:03.673,219597.0,120010003300,1.8,1.6,5.1,R
43,24/07/2020 15:02:03.731,1715946,AM1V310 @395930,219603,A7FE3BFED5FF,-345.0,-453.0,-43.0,24/07/2020 15:02:03.731,219603.0,240139FFC203,292.0,-199.0,962.0,24/07/2020 15:02:03.731,219603.0,F9FF07003100,-0.7,0.7,4.9,R
44,24/07/2020 15:02:03.790,1716005,AM1V310 @395930,219610,A6FE3DFEDEFF,-346.0,-451.0,-34.0,24/07/2020 15:02:03.790,219610.0,18011CFFAC03,280.0,-228.0,940.0,24/07/2020 15:02:03.790,219610.0,F9FF00002800,-0.7,0.0,4.0,R
45,24/07/2020 15:02:03.820,1716034,AM1V310 @395930,219616,9EFE4CFEDCFF,-354.0,-436.0,-36.0,24/07/2020 15:02:03.819,219616.0,1F0129FFB303,287.0,-215.0,947.0,24/07/2020 15:02:03.820,219616.0,0F00EDFF1200,1.5,-1.9,1.8,R
46,24/07/2020 15:02:03.911,1716126,AM1V310 @395930,219622,9BFE3DFEDEFF,-357.0,-451.0,-34.0,24/07/2020 15:02:03.911,219622.0,28013DFFC603,296.0,-195.0,966.0,24/07/2020 15:02:03.911,219622.0,0700F0FF1100,0.7,-1.6,1.7,R
47,24/07/2020 15:02:03.940,1716155,AM1V310 @395930,219628,9BFE43FEDEFF,-357.0,-445.0,-34.0,24/07/2020 15:02:03.940,219628.0,30013DFFAF03,304.0,-195.0,943.0,24/07/2020 15:02:03.940,219628.0,FEFF04000900,-0.2,0.4,0.9,R
48,24/07/2020 15:02:03.971,1716187,AM1V310 @395930,219635,9BFE3EFEE1FF,-357.0,-450.0,-31.0,24/07/2020 15:02:03.971,219635.0,2F012EFFA303,303.0,-210.0,931.0,24/07/2020 15:02:03.971,219635.0,FEFFF8FF1500,-0.2,-0.8,2.1,R
49,24/07/2020 15:02:04.031,1716246,AM1V310 @395930,219641,97FE3EFED6FF,-361.0,-450.0,-42.0,24/07/2020 15:02:04.031,219641.0,2D013AFFAE03,301.0,-198.0,942.0,24/07/2020 15:02:04.031,219641.0,F7FF00001E00,-0.9,0.0,3.0,R
50,24/07/2020 15:02:04.091,1716306,AM1V310 @395930,219647,A4FE44FEDCFF,-348.0,-444.0,-36.0,24/07/2020 15:02:04.091,219647.0,2B0145FFBE03,299.0,-187.0,958.0,24/07/2020 15:02:04.091,219647.0,090000001C00,0.9,0.0,2.8,R
51,24/07/2020 15:02:04.126,1716341,AM1V310 @395930,219653,9DFE40FEDCFF,-355.0,-448.0,-36.0,24/07/2020 15:02:04.126,219653.0,28013DFFB903,296.0,-195.0,953.0,24/07/2020 15:02:04.126,219653.0,070004001700,0.7,0.4,2.3,R
52,24/07/2020 15:02:04.181,1716396,AM1V310 @395930,219660,A3FE3EFED8FF,-349.0,-450.0,-40.0,24/07/2020 15:02:04.181,219660.0,290140FFBB03,297.0,-192.0,955.0,24/07/2020 15:02:04.181,219660.0,0200ECFF2E00,0.2,-2.0,4.6,R
53,24/07/2020 15:02:04.241,1716456,AM1V310 @395930,219666,A1FE37FEE2FF,-351.0,-457.0,-30.0,24/07/2020 15:02:04.241,219666.0,28013AFFAA03,296.0,-198.0,938.0,24/07/2020 15:02:04.241,219666.0,EBFF06003300,-2.1,0.6,5.1,R
54,24/07/2020 15:02:04.269,1716484,AM1V310 @395930,219672,A4FE3EFEE2FF,-348.0,-450.0,-30.0,24/07/2020 15:02:04.269,219672.0,2A0135FFA303,298.0,-203.0,931.0,24/07/2020 15:02:04.269,219672.0,FEFFF8FF3F00,-0.2,-0.8,6.3,R
55,24/07/2020 15:02:04.331,1716546,AM1V310 @395930,219678,9BFE40FEDFFF,-357.0,-448.0,-33.0,24/07/2020 15:02:04.331,219678.0,26013BFFAE03,294.0,-197.0,942.0,24/07/2020 15:02:04.331,219678.0,0D00FAFF4300,1.3,-0.6,6.7,R
56,24/07/2020 15:02:04.391,1716606,AM1V310 @395930,219685,A9FE3BFED9FF,-343.0,-453.0,-39.0,24/07/2020 15:02:04.391,219685.0,340133FFBB03,308.0,-205.0,955.0,24/07/2020 15:02:04.391,219685.0,1800F7FF5500,2.4,-0.9,8.5,R
57,24/07/2020 15:02:04.420,1716634,AM1V310 @395930,219691,A1FE40FEDFFF,-351.0,-448.0,-33.0,24/07/2020 15:02:04.420,219691.0,340147FFD303,308.0,-185.0,979.0,24/07/2020 15:02:04.420,219691.0,0500F6FF6A00,0.5,-1.0,10.6,R
58,24/07/2020 15:02:04.480,1716695,AM1V310 @395930,219697,B2FE37FED8FF,-334.0,-457.0,-40.0,24/07/2020 15:02:04.480,219697.0,340150FFB103,308.0,-176.0,945.0,24/07/2020 15:02:04.480,219697.0,EBFF01007800,-2.1,0.1,12.0,R
0,22/07/2020 18:46:59.104,20392,AM1V310 @305F47,6704,50FE8BFFF8FD,-432.0,-117.0,-520.0,,,,,,,24/07/2020 18:45:37.455,14315.0,310072FF0400,4.9,-14.2,0.4,R
1,22/07/2020 18:46:59.134,20414,AM1V310 @305F47,6710,50FE88FFF6FD,-432.0,-120.0,-522.0,,,,,,,24/07/2020 18:45:37.484,14321.0,0C00B8FF1900,1.2,-7.2,2.5,R
2,22/07/2020 18:46:59.194,20474,AM1V310 @305F47,6716,56FE8BFFF2FD,-426.0,-117.0,-526.0,,,,,,,24/07/2020 18:45:37.544,14328.0,E7FF82FF0900,-2.5,-12.6,0.9,R
3,22/07/2020 18:46:59.254,20534,AM1V310 @305F47,6723,53FE8AFFF3FD,-429.0,-118.0,-525.0,,,,,,,24/07/2020 18:45:37.604,14334.0,CAFFA3FFE6FF,-5.4,-9.3,-2.6,R
4,22/07/2020 18:46:59.284,20564,AM1V310 @305F47,6729,55FE97FFFCFD,-427.0,-105.0,-516.0,,,,,,,24/07/2020 18:45:37.634,14340.0,CDFFF0FFFEFF,-5.1,-1.6,-0.2,R
5,22/07/2020 18:46:59.344,20624,AM1V310 @305F47,6735,52FE8AFFF0FD,-430.0,-118.0,-528.0,,,,,,,24/07/2020 18:45:37.694,14346.0,EEFF07000000,-1.8,0.7,0.0,R
6,22/07/2020 18:46:59.404,20684,AM1V310 @305F47,6741,53FE8EFFF8FD,-429.0,-114.0,-520.0,,,,,,,24/07/2020 18:45:37.755,14353.0,CFFFFDFF2600,-4.9,-0.3,3.8,R
7,22/07/2020 18:46:59.434,20714,AM1V310 @305F47,6748,55FE8BFFEFFD,-427.0,-117.0,-529.0,,,,,,,24/07/2020 18:45:37.784,14359.0,C8FFB0FFD8FF,-5.6,-8.0,-4.0,R
8,22/07/2020 18:46:59.494,20774,AM1V310 @305F47,6754,4FFE8BFFF6FD,-433.0,-117.0,-522.0,,,,,,,24/07/2020 18:45:37.844,14365.0,FCFFB5FFF7FF,-0.4,-7.5,-0.9,R
9,22/07/2020 18:46:59.554,20834,AM1V310 @305F47,6760,4CFE88FFF8FD,-436.0,-120.0,-520.0,,,,,,,24/07/2020 18:45:37.904,14371.0,CBFF2C002200,-5.3,4.4,3.4,R
10,22/07/2020 18:46:59.584,20864,AM1V310 @305F47,6766,50FE87FFF6FD,-432.0,-121.0,-522.0,,,,,,,24/07/2020 18:45:37.934,14378.0,E2FFFAFF1800,-3.0,-0.6,2.4,R
11,22/07/2020 18:46:59.644,20924,AM1V310 @305F47,6773,4CFE93FFEDFD,-436.0,-109.0,-531.0,,,,,,,24/07/2020 18:45:37.994,14384.0,E4FFD2FF1500,-2.8,-4.6,2.1,R
12,22/07/2020 18:46:59.704,20984,AM1V310 @305F47,6779,5CFE91FFFBFD,-420.0,-111.0,-517.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
13,22/07/2020 18:46:59.734,21014,AM1V310 @305F47,6785,52FE94FFEFFD,-430.0,-108.0,-529.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
14,22/07/2020 18:46:59.794,21074,AM1V310 @305F47,6791,50FE8EFFF9FD,-432.0,-114.0,-519.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
15,22/07/2020 18:46:59.854,21134,AM1V310 @305F47,6798,59FE8DFFF9FD,-423.0,-115.0,-519.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
16,22/07/2020 18:46:59.884,21164,AM1V310 @305F47,6804,50FE8DFFF5FD,-432.0,-115.0,-523.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
17,22/07/2020 18:46:59.944,21224,AM1V310 @305F47,6810,5BFE8DFFF6FD,-421.0,-115.0,-522.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
18,22/07/2020 18:47:00.004,21284,AM1V310 @305F47,6816,4FFE90FFF3FD,-433.0,-112.0,-525.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
19,22/07/2020 18:47:00.034,21314,AM1V310 @305F47,6823,4FFE8BFFFBFD,-433.0,-117.0,-517.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
20,22/07/2020 18:47:00.125,21405,AM1V310 @305F47,6829,58FE8AFFEFFD,-424.0,-118.0,-529.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
21,22/07/2020 18:47:00.155,21435,AM1V310 @305F47,6835,53FE79FFEAFD,-429.0,-135.0,-534.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
22,22/07/2020 18:47:00.184,21464,AM1V310 @305F47,6841,5BFE6FFFE7FD,-421.0,-145.0,-537.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
23,22/07/2020 18:47:00.244,21524,AM1V310 @305F47,6848,76FE76FFDDFD,-394.0,-138.0,-547.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
24,22/07/2020 18:47:00.304,21585,AM1V310 @305F47,6854,94FE73FFC0FD,-364.0,-141.0,-576.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
25,22/07/2020 18:47:00.334,21614,AM1V310 @305F47,6860,E9FE76FFA1FD,-279.0,-138.0,-607.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
26,22/07/2020 18:47:00.395,21675,AM1V310 @305F47,6866,54FF94FF95FD,-172.0,-108.0,-619.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
27,22/07/2020 18:47:00.454,21735,AM1V310 @305F47,6873,ACFF9AFF9EFD,-84.0,-102.0,-610.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
28,22/07/2020 18:47:00.485,21764,AM1V310 @305F47,6879,0F0099FFBCFD,15.0,-103.0,-580.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
29,22/07/2020 18:47:00.544,21824,AM1V310 @305F47,6885,6A0096FFE9FD,106.0,-106.0,-535.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
30,22/07/2020 18:47:00.604,21884,AM1V310 @305F47,6891,AF0073FF23FE,175.0,-141.0,-477.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
31,22/07/2020 18:47:00.634,21914,AM1V310 @305F47,6898,F30051FF4FFE,243.0,-175.0,-433.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
32,22/07/2020 18:47:00.694,21974,AM1V310 @305F47,6904,180149FF71FE,280.0,-183.0,-399.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
33,22/07/2020 18:47:00.754,22034,AM1V310 @305F47,6910,060163FF6EFE,262.0,-157.0,-402.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
34,22/07/2020 18:47:00.784,22064,AM1V310 @305F47,6916,ED0090FF64FE,237.0,-112.0,-412.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
35,22/07/2020 18:47:00.844,22124,AM1V310 @305F47,6923,F60082FF68FE,246.0,-126.0,-408.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
36,22/07/2020 18:47:00.904,22185,AM1V310 @305F47,6929,050166FF6DFE,261.0,-154.0,-403.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
37,22/07/2020 18:47:00.934,22214,AM1V310 @305F47,6935,0C0131FF6AFE,268.0,-207.0,-406.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
38,22/07/2020 18:47:00.994,22274,AM1V310 @305F47,6941,15012AFF6DFE,277.0,-214.0,-403.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
39,22/07/2020 18:47:01.054,22334,AM1V310 @305F47,6948,150143FF6BFE,277.0,-189.0,-405.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
40,22/07/2020 18:47:01.084,22364,AM1V310 @305F47,6954,05014CFF68FE,261.0,-180.0,-408.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
41,22/07/2020 18:47:01.144,22424,AM1V310 @305F47,6960,140136FF67FE,276.0,-202.0,-409.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
42,22/07/2020 18:47:01.204,22484,AM1V310 @305F47,6966,1E010DFF6DFE,286.0,-243.0,-403.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
43,22/07/2020 18:47:01.234,22514,AM1V310 @305F47,6973,1E0125FF70FE,286.0,-219.0,-400.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
44,22/07/2020 18:47:01.294,22574,AM1V310 @305F47,6979,180143FF70FE,280.0,-189.0,-400.0,,,,,,,24/07/2020 18:45:38.055,14390.0,E1FFFBFF1200,-3.1,-0.5,1.8,R
