,Date_x,HostTimestamp,NodeName,NodeTimestamp_x,RawData_x,X (dps),Y (dps),Z (dps),Date_y,NodeTimestamp_y,RawData_y,X (mg),Y (mg),Z (mg),Date,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa),move_type
0,24/07/2020 15:14:39.566,487355,AM1V310 @395930,117486.0,B1FFFBFE93FF,-7.9,-26.1,-10.9,24/07/2020 15:14:39.566,117486.0,07003A005804,7.0,58.0,1112.0,,,,,,,U
1,24/07/2020 15:14:39.623,487401,AM1V310 @395930,117492.0,C7FFE1FEFEFF,-5.7,-28.7,-0.2,24/07/2020 15:14:39.623,117492.0,0900F1FFCD03,9.0,-15.0,973.0,24/07/2020 15:14:39.623,117492.0,CBFE5EFE93FF,-309.0,-418.0,-109.0,U
2,24/07/2020 15:14:39.652,487429,AM1V310 @395930,117498.0,E6FF0200C4FF,-2.6,0.2,-6.0,24/07/2020 15:14:39.652,117498.0,13001400FB03,19.0,20.0,1019.0,24/07/2020 15:14:39.652,117498.0,C1FE5FFE8BFF,-319.0,-417.0,-117.0,U
3,24/07/2020 15:14:39.713,487491,AM1V310 @395930,117505.0,3CFFF7FF4F00,-19.6,-0.9,7.9,24/07/2020 15:14:39.713,117505.0,F1FFFBFFD003,-15.0,-5.0,976.0,24/07/2020 15:14:39.713,117505.0,C2FE5FFE87FF,-318.0,-417.0,-121.0,U
4,24/07/2020 15:14:39.773,487551,AM1V310 @395930,117511.0,69FF54FFDA00,-15.1,-17.2,21.8,24/07/2020 15:14:39.773,117511.0,56FFB9FF6D03,-170.0,-71.0,877.0,24/07/2020 15:14:39.773,117511.0,D9FE59FE8AFF,-295.0,-423.0,-118.0,U
5,24/07/2020 15:14:39.803,487580,AM1V310 @395930,117517.0,66FF04FE3F01,-15.4,-50.8,31.9,24/07/2020 15:14:39.803,117517.0,85FFDCFFDF03,-123.0,-36.0,991.0,24/07/2020 15:14:39.803,117517.0,D4FE5BFE90FF,-300.0,-421.0,-112.0,U
6,24/07/2020 15:14:39.864,487641,AM1V310 @395930,117523.0,43FF77FED100,-18.9,-39.3,20.9,24/07/2020 15:14:39.863,117523.0,60FF90FF6603,-160.0,-112.0,870.0,24/07/2020 15:14:39.864,117523.0,E2FE4CFE9FFF,-286.0,-436.0,-97.0,U
7,24/07/2020 15:14:39.923,487701,AM1V310 @395930,117530.0,03FFD9FFF2FF,-25.3,-3.9,-1.4,24/07/2020 15:14:39.923,117530.0,E3FF83FF6B03,-29.0,-125.0,875.0,24/07/2020 15:14:39.923,117530.0,ECFE46FEA2FF,-276.0,-442.0,-94.0,U
8,24/07/2020 15:14:39.952,487729,AM1V310 @395930,117536.0,F9FEFBFE7900,-26.3,-26.1,12.1,24/07/2020 15:14:39.952,117536.0,F9FF63FF9B02,-7.0,-157.0,667.0,24/07/2020 15:14:39.952,117536.0,F2FE3EFE9FFF,-270.0,-450.0,-97.0,U
9,24/07/2020 15:14:40.013,487791,AM1V310 @395930,117542.0,87FF2AFF0100,-12.1,-21.4,0.1,24/07/2020 15:14:40.013,117542.0,30005CFF7303,48.0,-164.0,883.0,24/07/2020 15:14:40.013,117542.0,FAFE3EFEAFFF,-262.0,-450.0,-81.0,U
10,24/07/2020 15:14:40.073,487851,AM1V310 @395930,117548.0,1C00D9FFCEFF,2.8,-3.9,-5.0,24/07/2020 15:14:40.073,117548.0,AB0065FFD402,171.0,-155.0,724.0,24/07/2020 15:14:40.073,117548.0,F4FE38FEA3FF,-268.0,-456.0,-93.0,U
11,24/07/2020 15:14:40.103,487880,AM1V310 @395930,117555.0,7300C2FF0B00,11.5,-6.2,1.1,24/07/2020 15:14:40.103,117555.0,8D006BFF4703,141.0,-149.0,839.0,24/07/2020 15:14:40.103,117555.0,F1FE3DFEB1FF,-271.0,-451.0,-79.0,U
12,24/07/2020 15:14:40.163,487941,AM1V310 @395930,117561.0,330039001900,5.1,5.7,2.5,24/07/2020 15:14:40.163,117561.0,73006AFF3903,115.0,-150.0,825.0,24/07/2020 15:14:40.163,117561.0,EEFE3DFEAFFF,-274.0,-451.0,-81.0,U
13,24/07/2020 15:14:40.223,488001,AM1V310 @395930,117567.0,470079000E00,7.1,12.1,1.4,24/07/2020 15:14:40.223,117567.0,790084FF4703,121.0,-124.0,839.0,24/07/2020 15:14:40.223,117567.0,E6FE40FEAFFF,-282.0,-448.0,-81.0,U
14,24/07/2020 15:14:40.252,488029,AM1V310 @395930,117573.0,8E0017003400,14.2,2.3,5.2,24/07/2020 15:14:40.252,117573.0,47008CFFB403,71.0,-116.0,948.0,24/07/2020 15:14:40.252,117573.0,ECFE3BFEA8FF,-276.0,-453.0,-88.0,U
15,24/07/2020 15:14:40.313,488091,AM1V310 @395930,117580.0,2A0051002000,4.2,8.1,3.2,24/07/2020 15:14:40.313,117580.0,03008EFFB603,3.0,-114.0,950.0,24/07/2020 15:14:40.313,117580.0,EBFE40FEABFF,-277.0,-448.0,-85.0,U
16,24/07/2020 15:14:40.373,488151,AM1V310 @395930,117586.0,3C004200FCFF,6.0,6.6,-0.4,24/07/2020 15:14:40.373,117586.0,5800BBFF1304,88.0,-69.0,1043.0,24/07/2020 15:14:40.373,117586.0,E9FE44FEA9FF,-279.0,-444.0,-87.0,U
17,24/07/2020 15:14:40.403,488180,AM1V310 @395930,117592.0,2D0009002800,4.5,0.9,4.0,24/07/2020 15:14:40.403,117592.0,7900B0FF0604,121.0,-80.0,1030.0,24/07/2020 15:14:40.403,117592.0,ECFE49FEA8FF,-276.0,-439.0,-88.0,U
18,24/07/2020 15:14:40.464,488241,AM1V310 @395930,117598.0,4B0018005300,7.5,2.4,8.3,24/07/2020 15:14:40.463,117598.0,5B009EFFC703,91.0,-98.0,967.0,24/07/2020 15:14:40.464,117598.0,ECFE44FE9DFF,-276.0,-444.0,-99.0,U
19,24/07/2020 15:14:40.522,488300,AM1V310 @395930,117605.0,A6000A005000,16.6,1.0,8.0,24/07/2020 15:14:40.522,117605.0,2B00AAFF0A04,43.0,-86.0,1034.0,24/07/2020 15:14:40.522,117605.0,E8FE41FEA6FF,-280.0,-447.0,-90.0,U
20,24/07/2020 15:14:40.552,488329,AM1V310 @395930,117611.0,8C0012005800,14.0,1.8,8.8,24/07/2020 15:14:40.552,117611.0,4000B6FF3B04,64.0,-74.0,1083.0,24/07/2020 15:14:40.552,117611.0,E9FE47FEA6FF,-279.0,-441.0,-90.0,U
21,24/07/2020 15:14:40.612,488390,AM1V310 @395930,117617.0,690030004E00,10.5,4.8,7.8,24/07/2020 15:14:40.612,117617.0,2800BBFF4104,40.0,-69.0,1089.0,24/07/2020 15:14:40.612,117617.0,E3FE41FEB2FF,-285.0,-447.0,-78.0,U
22,24/07/2020 15:14:40.673,488450,AM1V310 @395930,117623.0,0B002B006600,1.1,4.3,10.2,24/07/2020 15:14:40.673,117623.0,2B00AAFF0B04,43.0,-86.0,1035.0,24/07/2020 15:14:40.673,117623.0,EEFE4CFEA0FF,-274.0,-436.0,-96.0,U
23,24/07/2020 15:14:40.703,488480,AM1V310 @395930,117630.0,200041005100,3.2,6.5,8.1,24/07/2020 15:14:40.703,117630.0,1000AAFFCB03,16.0,-86.0,971.0,24/07/2020 15:14:40.703,117630.0,E9FE46FEA6FF,-279.0,-442.0,-90.0,U
24,24/07/2020 15:14:40.763,488540,AM1V310 @395930,117636.0,460017004100,7.0,2.3,6.5,24/07/2020 15:14:40.763,117636.0,2F00B6FFAC03,47.0,-74.0,940.0,24/07/2020 15:14:40.763,117636.0,EEFE49FEACFF,-274.0,-439.0,-84.0,U
25,24/07/2020 15:14:40.823,488601,AM1V310 @395930,117642.0,7A0000006700,12.2,0.0,10.3,24/07/2020 15:14:40.823,117642.0,4900CDFFC903,73.0,-51.0,969.0,24/07/2020 15:14:40.823,117642.0,E9FE43FEABFF,-279.0,-445.0,-85.0,U
26,24/07/2020 15:14:40.852,488629,AM1V310 @395930,117648.0,6D00FDFF5A00,10.9,-0.3,9.0,24/07/2020 15:14:40.852,117648.0,F6FFC9FFFC03,-10.0,-55.0,1020.0,24/07/2020 15:14:40.852,117648.0,FBFE40FEAEFF,-261.0,-448.0,-82.0,U
27,24/07/2020 15:14:40.913,488691,AM1V310 @395930,117655.0,CFFF7200CBFF,-4.9,11.4,-5.3,24/07/2020 15:14:40.913,117655.0,D8FFB8FF2904,-40.0,-72.0,1065.0,24/07/2020 15:14:40.913,117655.0,F5FE46FEA8FF,-267.0,-442.0,-88.0,U
28,24/07/2020 15:14:40.973,488751,AM1V310 @395930,117661.0,11004700D2FF,1.7,7.1,-4.6,24/07/2020 15:14:40.973,117661.0,3E00D7FFE703,62.0,-41.0,999.0,24/07/2020 15:14:40.973,117661.0,ECFE43FEA0FF,-276.0,-445.0,-96.0,U
29,24/07/2020 15:14:41.003,488781,AM1V310 @395930,117667.0,8000C6FF3900,12.8,-5.8,5.7,24/07/2020 15:14:41.003,117667.0,1D00EBFF5904,29.0,-21.0,1113.0,24/07/2020 15:14:41.003,117667.0,EBFE49FEA0FF,-277.0,-439.0,-96.0,U
30,24/07/2020 15:14:41.064,488841,AM1V310 @395930,117673.0,EBFF7B000400,-2.1,12.3,0.4,24/07/2020 15:14:41.063,117673.0,0D00ECFF3504,13.0,-20.0,1077.0,24/07/2020 15:14:41.064,117673.0,EEFE4FFEA0FF,-274.0,-433.0,-96.0,U
31,24/07/2020 15:14:41.123,488900,AM1V310 @395930,117680.0,26001D004100,3.8,2.9,6.5,24/07/2020 15:14:41.123,117680.0,3400F5FF0004,52.0,-11.0,1024.0,24/07/2020 15:14:41.064,117673.0,EEFE4FFEA0FF,-274.0,-433.0,-96.0,U
32,24/07/2020 15:14:41.152,488929,AM1V310 @395930,117686.0,2B000F004400,4.3,1.5,6.8,24/07/2020 15:14:41.152,117686.0,0800EAFF1B04,8.0,-22.0,1051.0,24/07/2020 15:14:41.152,117686.0,ECFE4CFEA0FF,-276.0,-436.0,-96.0,U
33,24/07/2020 15:14:41.212,488990,AM1V310 @395930,117692.0,080012003A00,0.8,1.8,5.8,24/07/2020 15:14:41.212,117692.0,2600E9FF1204,38.0,-23.0,1042.0,24/07/2020 15:14:41.212,117692.0,F2FE4DFEA8FF,-270.0,-435.0,-88.0,U
34,24/07/2020 15:14:41.273,489051,AM1V310 @395930,117698.0,270004004B00,3.9,0.4,7.5,24/07/2020 15:14:41.212,117692.0,2600E9FF1204,38.0,-23.0,1042.0,24/07/2020 15:14:41.212,117692.0,F2FE4DFEA8FF,-270.0,-435.0,-88.0,U
35,24/07/2020 15:14:41.303,489080,AM1V310 @395930,117705.0,F9FF27002800,-0.7,3.9,4.0,24/07/2020 15:14:41.303,117705.0,0000E5FFDA03,0.0,-27.0,986.0,24/07/2020 15:14:41.303,117705.0,F5FE4CFE9AFF,-267.0,-436.0,-102.0,U
36,24/07/2020 15:14:41.363,489141,AM1V310 @395930,117711.0,170020001D00,2.3,3.2,2.9,24/07/2020 15:14:41.363,117711.0,1200FEFFD503,18.0,-2.0,981.0,24/07/2020 15:14:41.363,117711.0,F2FE4FFEA0FF,-270.0,-433.0,-96.0,U
37,24/07/2020 15:14:41.423,489201,AM1V310 @395930,117717.0,0B0027003100,1.1,3.9,4.9,24/07/2020 15:14:41.423,117717.0,05001600C803,5.0,22.0,968.0,24/07/2020 15:14:41.423,117717.0,EFFE4CFE97FF,-273.0,-436.0,-105.0,U
38,24/07/2020 15:14:41.452,489229,AM1V310 @395930,117723.0,1C00FAFF5500,2.8,-0.6,8.5,24/07/2020 15:14:41.452,117723.0,F1FF1300C203,-15.0,19.0,962.0,24/07/2020 15:14:41.452,117723.0,F4FE4DFE97FF,-268.0,-435.0,-105.0,U
39,24/07/2020 15:14:41.513,489290,AM1V310 @395930,117730.0,0E00A3FFA100,1.4,-9.3,16.1,24/07/2020 15:14:41.513,117730.0,EAFF02007103,-22.0,2.0,881.0,24/07/2020 15:14:41.513,117730.0,F5FE4DFE9FFF,-267.0,-435.0,-97.0,U
40,24/07/2020 15:14:41.573,489351,AM1V310 @395930,117736.0,5D0039FFED00,9.3,-19.9,23.7,24/07/2020 15:14:41.573,117736.0,CFFFD8FFDC02,-49.0,-40.0,732.0,24/07/2020 15:14:41.573,117736.0,00FF44FE9DFF,-256.0,-444.0,-99.0,U
41,24/07/2020 15:14:41.603,489380,AM1V310 @395930,117742.0,090102FF0701,26.5,-25.4,26.3,24/07/2020 15:14:41.603,117742.0,F3FFD2FF1C03,-13.0,-46.0,796.0,24/07/2020 15:14:41.603,117742.0,01FF46FEACFF,-255.0,-442.0,-84.0,U
42,24/07/2020 15:14:41.663,489441,AM1V310 @395930,117748.0,B300F9FE1101,17.9,-26.3,27.3,24/07/2020 15:14:41.663,117748.0,1200CBFF5803,18.0,-53.0,856.0,24/07/2020 15:14:41.663,117748.0,01FF40FEB7FF,-255.0,-448.0,-73.0,U
43,24/07/2020 15:14:41.723,489501,AM1V310 @395930,117755.0,CFFF0EFF2101,-4.9,-24.2,28.9,24/07/2020 15:14:41.723,117755.0,EBFFA3FFAD02,-21.0,-93.0,685.0,24/07/2020 15:14:41.723,117755.0,0DFF3DFEBBFF,-243.0,-451.0,-69.0,U
44,24/07/2020 15:14:41.752,489529,AM1V310 @395930,117761.0,C200A5FE2700,19.4,-34.7,3.9,24/07/2020 15:14:41.752,117761.0,F6FFC3FFF303,-10.0,-61.0,1011.0,24/07/2020 15:14:41.752,117761.0,18FF2FFEC6FF,-232.0,-465.0,-58.0,U
45,24/07/2020 15:14:41.814,489591,AM1V310 @395930,117767.0,38FF3700E0FF,-20.0,5.5,-3.2,24/07/2020 15:14:41.752,117761.0,F6FFC3FFF303,-10.0,-61.0,1011.0,24/07/2020 15:14:41.814,117767.0,13FF32FEC0FF,-237.0,-462.0,-64.0,U
46,24/07/2020 15:14:41.873,489651,AM1V310 @395930,117773.0,6600670146FF,10.2,35.9,-18.6,24/07/2020 15:14:41.873,117773.0,5B00FFFF7B04,91.0,-1.0,1147.0,24/07/2020 15:14:41.873,117773.0,15FF34FEB8FF,-235.0,-460.0,-72.0,U
0,24/07/2020 19:08:39.959,1402881,AM1V310 @305F47,187146.0,DC000FFFCAFE,1.4,5.7,-2.2,24/07/2020 19:08:39.959,187146.0,030000FC6E00,3.0,-1024.0,110.0,24/07/2020 19:08:39.959,187146.0,0E003900EAFF,220.0,-241.0,-310.0,U
1,24/07/2020 19:08:39.988,1402901,AM1V310 @305F47,187153.0,E40016FFC7FE,5.8,4.5,0.0,24/07/2020 19:08:39.988,187153.0,F5FFEAFB7800,-11.0,-1046.0,120.0,24/07/2020 19:08:39.988,187153.0,3A002D000000,228.0,-234.0,-313.0,U
2,24/07/2020 19:08:40.049,1402963,AM1V310 @305F47,187159.0,E50016FFC4FE,0.8,2.5,-2.0,24/07/2020 19:08:40.049,187159.0,0C00DFFB8D00,12.0,-1057.0,141.0,24/07/2020 19:08:40.049,187159.0,08001900ECFF,229.0,-234.0,-316.0,U
3,24/07/2020 19:08:40.108,1403021,AM1V310 @305F47,187165.0,EA0018FFC2FE,0.8,2.5,-2.0,24/07/2020 19:08:40.108,187165.0,0800E0FB7600,8.0,-1056.0,118.0,24/07/2020 19:08:40.049,187159.0,08001900ECFF,234.0,-232.0,-318.0,U
4,24/07/2020 19:08:40.138,1403051,AM1V310 @305F47,187171.0,E40016FFC2FE,1.7,-1.6,0.9,24/07/2020 19:08:40.138,187171.0,F3FFE6FB6200,-13.0,-1050.0,98.0,24/07/2020 19:08:40.138,187171.0,1100F0FF0900,228.0,-234.0,-318.0,U
5,24/07/2020 19:08:40.198,1403111,AM1V310 @305F47,187178.0,E80006FFC1FE,9.3,-2.5,-4.2,24/07/2020 19:08:40.198,187178.0,0500DBFB8F00,5.0,-1061.0,143.0,24/07/2020 19:08:40.198,187178.0,5D00E7FFD6FF,232.0,-250.0,-319.0,U
6,24/07/2020 19:08:40.259,1403173,AM1V310 @305F47,187184.0,DF0013FFBCFE,5.9,12.1,2.2,24/07/2020 19:08:40.259,187184.0,0000D6FB9400,0.0,-1066.0,148.0,24/07/2020 19:08:40.259,187184.0,3B0079001600,223.0,-237.0,-324.0,U
7,24/07/2020 19:08:40.288,1403201,AM1V310 @305F47,187190.0,DE001BFFC4FE,2.1,18.0,4.2,24/07/2020 19:08:40.288,187190.0,ECFF16FCB000,-20.0,-1002.0,176.0,24/07/2020 19:08:40.288,187190.0,1500B4002A00,222.0,-229.0,-316.0,U
8,24/07/2020 19:08:40.348,1403261,AM1V310 @305F47,187196.0,E50013FFC8FE,-13.3,7.4,-5.0,24/07/2020 19:08:40.348,187196.0,110024FCA800,17.0,-988.0,168.0,24/07/2020 19:08:40.348,187196.0,7BFF4A00CEFF,229.0,-237.0,-312.0,U
9,24/07/2020 19:08:40.408,1403322,AM1V310 @305F47,187203.0,EE0012FFCBFE,-20.5,5.8,-2.2,24/07/2020 19:08:40.408,187203.0,02002DFC7300,2.0,-979.0,115.0,24/07/2020 19:08:40.408,187203.0,33FF3A00EAFF,238.0,-238.0,-309.0,U
10,24/07/2020 19:08:40.438,1403351,AM1V310 @305F47,187209.0,EE0019FFD0FE,0.2,11.0,-0.7,24/07/2020 19:08:40.438,187209.0,FCFF21FC7500,-4.0,-991.0,117.0,24/07/2020 19:08:40.438,187209.0,02006E00F9FF,238.0,-231.0,-304.0,U
11,24/07/2020 19:08:40.498,1403411,AM1V310 @305F47,187215.0,F10013FFCBFE,-8.4,6.0,-5.8,24/07/2020 19:08:40.498,187215.0,10003EFCB300,16.0,-962.0,179.0,24/07/2020 19:08:40.498,187215.0,ACFF3C00C6FF,241.0,-237.0,-309.0,U
12,24/07/2020 19:08:40.558,1403471,AM1V310 @305F47,187221.0,F00019FFD6FE,-17.7,1.5,0.7,24/07/2020 19:08:40.558,187221.0,FBFF36FC5000,-5.0,-970.0,80.0,24/07/2020 19:08:40.558,187221.0,4FFF0F000700,240.0,-231.0,-298.0,U
13,24/07/2020 19:08:40.588,1403501,AM1V310 @305F47,187228.0,F30018FFD6FE,-1.8,2.6,-4.3,24/07/2020 19:08:40.588,187228.0,070034FC4100,7.0,-972.0,65.0,24/07/2020 19:08:40.588,187228.0,EEFF1A00D5FF,243.0,-232.0,-298.0,U
14,24/07/2020 19:08:40.648,1403561,AM1V310 @305F47,187234.0,F4001CFFD1FE,1.1,5.0,4.6,24/07/2020 19:08:40.648,187234.0,160025FC7B00,22.0,-987.0,123.0,24/07/2020 19:08:40.648,187234.0,0B0032002E00,244.0,-228.0,-303.0,U
15,24/07/2020 19:08:40.708,1403621,AM1V310 @305F47,187240.0,FA0016FFD3FE,-3.0,1.8,3.9,24/07/2020 19:08:40.708,187240.0,F2FF17FC6800,-14.0,-1001.0,104.0,24/07/2020 19:08:40.708,187240.0,E2FF12002700,250.0,-234.0,-301.0,U
16,24/07/2020 19:08:40.738,1403651,AM1V310 @305F47,187246.0,F40019FFD0FE,-1.4,3.9,0.9,24/07/2020 19:08:40.738,187246.0,17002BFC6C00,23.0,-981.0,108.0,24/07/2020 19:08:40.738,187246.0,F2FF27000900,244.0,-231.0,-304.0,U
17,24/07/2020 19:08:40.798,1403712,AM1V310 @305F47,187253.0,F90018FFDAFE,-1.3,4.9,3.9,24/07/2020 19:08:40.798,187253.0,CDFF18FC6000,-51.0,-1000.0,96.0,24/07/2020 19:08:40.798,187253.0,F3FF31002700,249.0,-232.0,-294.0,U
18,24/07/2020 19:08:40.858,1403771,AM1V310 @305F47,187259.0,F7001BFFDDFE,2.5,2.5,1.1,24/07/2020 19:08:40.858,187259.0,080013FCA200,8.0,-1005.0,162.0,24/07/2020 19:08:40.858,187259.0,190019000B00,247.0,-229.0,-291.0,U
19,24/07/2020 19:08:40.888,1403801,AM1V310 @305F47,187265.0,F60015FFD9FE,-3.9,4.1,3.0,24/07/2020 19:08:40.888,187265.0,EEFF1AFC8900,-18.0,-998.0,137.0,24/07/2020 19:08:40.888,187265.0,D9FF29001E00,246.0,-235.0,-295.0,U
20,24/07/2020 19:08:40.948,1403862,AM1V310 @305F47,187271.0,F90019FFD4FE,1.0,-7.2,2.7,24/07/2020 19:08:40.948,187271.0,EBFF11FC5F00,-21.0,-1007.0,95.0,24/07/2020 19:08:40.948,187271.0,0A00B8FF1B00,249.0,-231.0,-300.0,U
21,24/07/2020 19:08:41.008,1403921,AM1V310 @305F47,187278.0,FD0018FFD7FE,7.4,-11.4,0.2,24/07/2020 19:08:41.008,187278.0,FAFF20FC5D00,-6.0,-992.0,93.0,24/07/2020 19:08:41.008,187278.0,4A008EFF0200,253.0,-232.0,-297.0,U
22,24/07/2020 19:08:41.038,1403951,AM1V310 @305F47,187284.0,F70012FFD3FE,10.3,5.7,0.3,24/07/2020 19:08:41.038,187284.0,09001BFC9B00,9.0,-997.0,155.0,24/07/2020 19:08:41.038,187284.0,670039000300,247.0,-238.0,-301.0,U
23,24/07/2020 19:08:41.098,1404011,AM1V310 @305F47,187290.0,F70018FFD1FE,4.1,-0.4,2.1,24/07/2020 19:08:41.098,187290.0,F2FF1CFC6700,-14.0,-996.0,103.0,24/07/2020 19:08:41.098,187290.0,2900FCFF1500,247.0,-232.0,-303.0,U
24,24/07/2020 19:08:41.158,1404071,AM1V310 @305F47,187296.0,F90018FFC5FE,-0.7,3.3,4.9,24/07/2020 19:08:41.158,187296.0,F8FF09FC9C00,-8.0,-1015.0,156.0,24/07/2020 19:08:41.158,187296.0,F9FF21003100,249.0,-232.0,-315.0,U
25,24/07/2020 19:08:41.188,1404101,AM1V310 @305F47,187303.0,EE0019FFCBFE,-0.3,3.7,5.5,24/07/2020 19:08:41.188,187303.0,1B0012FC8F00,27.0,-1006.0,143.0,24/07/2020 19:08:41.188,187303.0,FDFF25003700,238.0,-231.0,-309.0,U
26,24/07/2020 19:08:41.248,1404161,AM1V310 @305F47,187309.0,FA001EFFCAFE,-2.5,2.2,7.6,24/07/2020 19:08:41.248,187309.0,DFFFF0FBB300,-33.0,-1040.0,179.0,24/07/2020 19:08:41.248,187309.0,E7FF16004C00,250.0,-226.0,-310.0,U
27,24/07/2020 19:08:41.308,1404221,AM1V310 @305F47,187315.0,FA0018FFD0FE,-9.5,-0.3,6.1,24/07/2020 19:08:41.308,187315.0,DBFF00FCA700,-37.0,-1024.0,167.0,24/07/2020 19:08:41.308,187315.0,A1FFFDFF3D00,250.0,-232.0,-304.0,U
28,24/07/2020 19:08:41.338,1404251,AM1V310 @305F47,187321.0,FD001BFFD3FE,-17.6,0.0,3.9,24/07/2020 19:08:41.338,187321.0,E9FF2AFC7C00,-23.0,-982.0,124.0,24/07/2020 19:08:41.338,187321.0,50FF00002700,253.0,-229.0,-301.0,U
29,24/07/2020 19:08:41.398,1404311,AM1V310 @305F47,187328.0,030116FFD7FE,-13.6,-1.4,-3.2,24/07/2020 19:08:41.398,187328.0,F1FF3AFC3400,-15.0,-966.0,52.0,24/07/2020 19:08:41.398,187328.0,78FFF2FFE0FF,259.0,-234.0,-297.0,U
30,24/07/2020 19:08:41.458,1404371,AM1V310 @305F47,187334.0,06011EFFDDFE,-8.1,-2.2,-0.1,24/07/2020 19:08:41.458,187334.0,ECFF2EFC6300,-20.0,-978.0,99.0,24/07/2020 19:08:41.458,187334.0,AFFFEAFFFFFF,262.0,-226.0,-291.0,U
31,24/07/2020 19:08:41.488,1404401,AM1V310 @305F47,187340.0,08011BFFE3FE,0.7,2.5,-0.7,24/07/2020 19:08:41.488,187340.0,CBFF2CFC4600,-53.0,-980.0,70.0,24/07/2020 19:08:41.488,187340.0,07001900F9FF,264.0,-229.0,-285.0,U
32,24/07/2020 19:08:41.548,1404461,AM1V310 @305F47,187346.0,030121FFDCFE,-2.0,-4.1,-3.0,24/07/2020 19:08:41.548,187346.0,EEFF35FC5500,-18.0,-971.0,85.0,24/07/2020 19:08:41.548,187346.0,ECFFD7FFE2FF,259.0,-223.0,-292.0,U
33,24/07/2020 19:08:41.608,1404522,AM1V310 @305F47,187353.0,060119FFDAFE,0.2,6.7,1.4,24/07/2020 19:08:41.608,187353.0,CCFF2BFC6700,-52.0,-981.0,103.0,24/07/2020 19:08:41.608,187353.0,020043000E00,262.0,-231.0,-294.0,U
34,24/07/2020 19:08:41.638,1404551,AM1V310 @305F47,187359.0,020119FFD7FE,-5.6,1.4,-2.5,24/07/2020 19:08:41.638,187359.0,F7FF36FC9300,-9.0,-970.0,147.0,24/07/2020 19:08:41.638,187359.0,C8FF0E00E7FF,258.0,-231.0,-297.0,U
35,24/07/2020 19:08:41.698,1404612,AM1V310 @305F47,187365.0,0E011EFFD7FE,-5.2,3.4,-1.2,24/07/2020 19:08:41.698,187365.0,DFFF34FC4000,-33.0,-972.0,64.0,24/07/2020 19:08:41.698,187365.0,CCFF2200F4FF,270.0,-226.0,-297.0,U
36,24/07/2020 19:08:41.758,1404671,AM1V310 @305F47,187371.0,060121FFDDFE,1.5,-1.3,-4.5,24/07/2020 19:08:41.758,187371.0,D8FF27FC6B00,-40.0,-985.0,107.0,24/07/2020 19:08:41.758,187371.0,0F00F3FFD3FF,262.0,-223.0,-291.0,U
37,24/07/2020 19:08:41.788,1404701,AM1V310 @305F47,187378.0,0B011CFFDDFE,-0.4,-1.3,0.8,24/07/2020 19:08:41.788,187378.0,DDFF0DFC9E00,-35.0,-1011.0,158.0,24/07/2020 19:08:41.788,187378.0,FCFFF3FF0800,267.0,-228.0,-291.0,U
38,24/07/2020 19:08:41.848,1404761,AM1V310 @305F47,187384.0,030118FFE2FE,-6.7,8.6,-1.1,24/07/2020 19:08:41.848,187384.0,EFFF10FC9200,-17.0,-1008.0,146.0,24/07/2020 19:08:41.848,187384.0,BDFF5600F5FF,259.0,-232.0,-286.0,U
39,24/07/2020 19:08:41.908,1404821,AM1V310 @305F47,187390.0,080121FFE2FE,-9.1,-5.4,-0.4,24/07/2020 19:08:41.908,187390.0,FFFF20FC5700,-1.0,-992.0,87.0,24/07/2020 19:08:41.908,187390.0,A5FFCAFFFCFF,264.0,-223.0,-286.0,U
40,24/07/2020 19:08:41.938,1404851,AM1V310 @305F47,187396.0,06011BFFDFFE,-7.9,4.2,1.6,24/07/2020 19:08:41.938,187396.0,F0FF1DFC9000,-16.0,-995.0,144.0,24/07/2020 19:08:41.938,187396.0,B1FF2A001000,262.0,-229.0,-289.0,U
41,24/07/2020 19:08:41.998,1404911,AM1V310 @305F47,187403.0,0B011BFFE6FE,-11.2,3.2,0.6,24/07/2020 19:08:41.998,187403.0,E7FF2FFC6100,-25.0,-977.0,97.0,24/07/2020 19:08:41.998,187403.0,90FF20000600,267.0,-229.0,-282.0,U
42,24/07/2020 19:08:42.058,1404972,AM1V310 @305F47,187409.0,0C0121FFE0FE,-10.5,0.7,2.6,24/07/2020 19:08:42.058,187409.0,F3FF34FC6B00,-13.0,-972.0,107.0,24/07/2020 19:08:42.058,187409.0,97FF07001A00,268.0,-223.0,-288.0,U
43,24/07/2020 19:08:42.088,1405001,AM1V310 @305F47,187415.0,15011EFFE9FE,-10.5,-3.9,1.4,24/07/2020 19:08:42.088,187415.0,E7FF29FC3700,-25.0,-983.0,55.0,24/07/2020 19:08:42.088,187415.0,97FFD9FF0E00,277.0,-226.0,-279.0,U
44,24/07/2020 19:08:42.148,1405061,AM1V310 @305F47,187421.0,120124FFEFFE,-3.9,-2.8,6.0,24/07/2020 19:08:42.148,187421.0,DBFF16FC1400,-37.0,-1002.0,20.0,24/07/2020 19:08:42.148,187421.0,D9FFE4FF3C00,274.0,-220.0,-273.0,U
45,24/07/2020 19:08:42.207,1405120,AM1V310 @305F47,187428.0,110119FFE9FE,1.5,-12.8,1.6,24/07/2020 19:08:42.207,187428.0,060002FC5A00,6.0,-1022.0,90.0,24/07/2020 19:08:42.207,187428.0,0F0080FF1000,273.0,-231.0,-279.0,U
