Logged started on,24/07/2020 18:45:17
Feature,Accelerometer
Nodes,AM1V310 @305F47

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
24/07/2020 19:17:01.253,1904167,AM1V310 @305F47,249815,FFFFACFBFCFF,-1,-1108,-4
24/07/2020 19:17:01.279,1904192,AM1V310 @305F47,249821,FCFF80FB2500,-4,-1152,37
24/07/2020 19:17:01.339,1904252,AM1V310 @305F47,249828,370059FB0900,55,-1191,9
24/07/2020 19:17:01.399,1904312,AM1V310 @305F47,249834,F8FF5AFB61FF,-8,-1190,-159
24/07/2020 19:17:01.429,1904342,AM1V310 @305F47,249840,2B006FFB8900,43,-1169,137
24/07/2020 19:17:01.489,1904403,AM1V310 @305F47,249846,A7FF5DFBA900,-89,-1187,169
24/07/2020 19:17:01.579,1904493,AM1V310 @305F47,249853,DDFFABFB1F00,-35,-1109,31
24/07/2020 19:17:01.579,1904493,AM1V310 @305F47,249859,B2FFCCFBAFFF,-78,-1076,-81
24/07/2020 19:17:01.639,1904552,AM1V310 @305F47,249865,A9FFDAFB2600,-87,-1062,38
24/07/2020 19:17:01.699,1904612,AM1V310 @305F47,249871,D3FFF1FB5C00,-45,-1039,92
24/07/2020 19:17:01.729,1904642,AM1V310 @305F47,249878,2E0059FC2A00,46,-935,42
24/07/2020 19:17:01.789,1904703,AM1V310 @305F47,249884,2BFF07FC97FF,-213,-1017,-105
24/07/2020 19:17:01.850,1904763,AM1V310 @305F47,249890,8DFF27FC6BFF,-115,-985,-149
24/07/2020 19:17:01.879,1904792,AM1V310 @305F47,249896,5EFF0AFC93FF,-162,-1014,-109
24/07/2020 19:17:01.939,1904852,AM1V310 @305F47,249903,ABFF3FFC87FF,-85,-961,-121
24/07/2020 19:17:01.999,1904913,AM1V310 @305F47,249909,7AFF4BFCA0FF,-134,-949,-96
24/07/2020 19:17:02.029,1904942,AM1V310 @305F47,249915,C8FFA4FC7CFF,-56,-860,-132
24/07/2020 19:17:02.089,1905002,AM1V310 @305F47,249921,D1FFFEFC5DFF,-47,-770,-163
24/07/2020 19:17:02.149,1905062,AM1V310 @305F47,249928,E2FF40FD22FF,-30,-704,-222
24/07/2020 19:17:02.179,1905092,AM1V310 @305F47,249934,1D004AFDFFFE,29,-694,-257
24/07/2020 19:17:02.239,1905152,AM1V310 @305F47,249940,BCFF11FD7BFE,-68,-751,-389
24/07/2020 19:17:02.299,1905212,AM1V310 @305F47,249946,0F00EAFC9CFE,15,-790,-356
24/07/2020 19:17:02.329,1905242,AM1V310 @305F47,249953,94FFA3FC64FE,-108,-861,-412
24/07/2020 19:17:02.389,1905302,AM1V310 @305F47,249959,F0FFBAFCB5FE,-16,-838,-331
24/07/2020 19:17:02.449,1905363,AM1V310 @305F47,249965,A7FF94FC95FE,-89,-876,-363
24/07/2020 19:17:02.479,1905392,AM1V310 @305F47,249971,7BFF98FC9FFE,-133,-872,-353
24/07/2020 19:17:02.539,1905452,AM1V310 @305F47,249978,6DFF7EFC96FE,-147,-898,-362
24/07/2020 19:17:02.599,1905512,AM1V310 @305F47,249984,7CFF65FCA6FE,-132,-923,-346
24/07/2020 19:17:02.629,1905542,AM1V310 @305F47,249990,54FF3DFC89FE,-172,-963,-375
24/07/2020 19:17:02.689,1905602,AM1V310 @305F47,249996,95FF40FCB4FE,-107,-960,-332
24/07/2020 19:17:02.749,1905663,AM1V310 @305F47,250003,90FF30FCD2FE,-112,-976,-302
24/07/2020 19:17:02.779,1905692,AM1V310 @305F47,250009,99FF39FCE4FE,-103,-967,-284
24/07/2020 19:17:02.839,1905752,AM1V310 @305F47,250015,BEFF3FFC00FF,-66,-961,-256
24/07/2020 19:17:02.899,1905812,AM1V310 @305F47,250021,A7FF49FCD3FE,-89,-951,-301
24/07/2020 19:17:02.930,1905843,AM1V310 @305F47,250028,9EFF4BFCD5FE,-98,-949,-299
24/07/2020 19:17:02.989,1905902,AM1V310 @305F47,250034,A7FF51FCD8FE,-89,-943,-296
24/07/2020 19:17:03.049,1905963,AM1V310 @305F47,250040,9BFF59FCC6FE,-101,-935,-314
24/07/2020 19:17:03.079,1905992,AM1V310 @305F47,250046,ACFF69FCC5FE,-84,-919,-315
24/07/2020 19:17:03.139,1906052,AM1V310 @305F47,250053,85FF5EFCB8FE,-123,-930,-328
24/07/2020 19:17:03.199,1906113,AM1V310 @305F47,250059,92FF66FCCCFE,-110,-922,-308
24/07/2020 19:17:03.229,1906142,AM1V310 @305F47,250065,8CFF72FCC1FE,-116,-910,-319
24/07/2020 19:17:03.289,1906202,AM1V310 @305F47,250071,8EFF90FCA1FE,-114,-880,-351
24/07/2020 19:17:03.349,1906263,AM1V310 @305F47,250078,BDFFD4FCD4FE,-67,-812,-300
24/07/2020 19:17:03.379,1906292,AM1V310 @305F47,250084,2F00C8FD97FE,47,-568,-361
89,1895403,AM1V310 @305F47,248721,9AFF41FC36FF,-102,-959,-202
24/07/2020 19:16:52.549,1895462,AM1V310 @305F47,248728,B6FF66FC4BFF,-74,-922,-181
24/07/2020 19:16:52.579,1895492,AM1V310 @305F47,248734,FDFFDDFC2AFF,-3,-803,-214
24/07/2020 19:16:52.639,1895553,AM1V310 @305F47,248740,E60021FEE4FE,230,-479,-284
24/07/2020 19:16:52.699,1895612,AM1V310 @305F47,248746,A60137FF80FE,422,-201,-384
