Logged started on,24/07/2020 18:45:17
Feature,Accelerometer
Nodes,AM1V310 @305F47

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
24/07/2020 19:27:09.374,2512293,AM1V310 @305F47,325840,F0FFAAFC3000,-16,-854,48
24/07/2020 19:27:09.434,2512347,AM1V310 @305F47,325846,BEFE0BFC0A00,-322,-1013,10
24/07/2020 19:27:09.464,2512377,AM1V310 @305F47,325853,5DFFADFB2800,-163,-1107,40
24/07/2020 19:27:09.525,2512438,AM1V310 @305F47,325859,08FF85FB4900,-248,-1147,73
24/07/2020 19:27:09.584,2512498,AM1V310 @305F47,325865,88FFDBFB3A00,-120,-1061,58
24/07/2020 19:27:09.614,2512527,AM1V310 @305F47,325871,EFFF3BFC2E00,-17,-965,46
24/07/2020 19:27:09.674,2512587,AM1V310 @305F47,325878,81FF19FC3600,-127,-999,54
24/07/2020 19:27:09.734,2512647,AM1V310 @305F47,325884,8CFFD1FBB500,-116,-1071,181
24/07/2020 19:27:09.764,2512677,AM1V310 @305F47,325890,8FFF1BFC2C00,-113,-997,44
24/07/2020 19:27:09.824,2512737,AM1V310 @305F47,325896,06FFA8FBBA00,-250,-1112,186
24/07/2020 19:27:09.884,2512797,AM1V310 @305F47,325903,5B00C7FBB000,91,-1081,176
24/07/2020 19:27:09.914,2512827,AM1V310 @305F47,325909,D1FFACFB4500,-47,-1108,69
24/07/2020 19:27:09.974,2512887,AM1V310 @305F47,325915,91FF7FFB8800,-111,-1153,136
24/07/2020 19:27:10.034,2512947,AM1V310 @305F47,325921,4AFFFBFADD00,-182,-1285,221
24/07/2020 19:27:10.064,2512977,AM1V310 @305F47,325928,FBFF71FB5301,-5,-1167,339
24/07/2020 19:27:10.125,2513038,AM1V310 @305F47,325934,0D00C7FB7B00,13,-1081,123
24/07/2020 19:27:10.184,2513097,AM1V310 @305F47,325940,2700D7FBD700,39,-1065,215
24/07/2020 19:27:10.214,2513127,AM1V310 @305F47,325946,2F0018FC8000,47,-1000,128
24/07/2020 19:27:10.274,2513187,AM1V310 @305F47,325953,260022FCAB00,38,-990,171
24/07/2020 19:27:10.334,2513247,AM1V310 @305F47,325959,D7FFEAFB7900,-41,-1046,121
24/07/2020 19:27:10.364,2513277,AM1V310 @305F47,325965,F8FF2BFC3300,-8,-981,51
24/07/2020 19:27:10.423,2513336,AM1V310 @305F47,325971,6D0016FC9D00,109,-1002,157
24/07/2020 19:27:10.484,2513397,AM1V310 @305F47,325978,0000CEFBAF00,0,-1074,175
24/07/2020 19:27:10.514,2513427,AM1V310 @305F47,325984,680032FC6B00,104,-974,107
24/07/2020 19:27:10.574,2513487,AM1V310 @305F47,325990,60001DFCAF00,96,-995,175
24/07/2020 19:27:10.634,2513547,AM1V310 @305F47,325996,750026FCC700,117,-986,199
24/07/2020 19:27:10.664,2513577,AM1V310 @305F47,326003,2D0020FC8800,45,-992,136
24/07/2020 19:27:10.724,2513637,AM1V310 @305F47,326009,55001AFC9E00,85,-998,158
24/07/2020 19:27:10.784,2513697,AM1V310 @305F47,326015,330025FC8900,51,-987,137
